copy/pgCDW	Lahtvee2017_REF	Lahtvee2017_EtOH20	Lahtvee2017_EtOH40	Lahtvee2017_EtOH60	Lahtvee2017_Osmo02	Lahtvee2017_Osmo04	Lahtvee2017_Osmo06	Lahtvee2017_Temp33	Lahtvee2017_Temp36	Lahtvee2017_Temp38
YOR027W	3866.881755	2309.660533	1811.730556	2115.207908	4131.37066	4199.030481	3983.705338	5413.51389	6301.100187	5752.696482
YOR035C	29.85550382	26.33524685	33.35386694	26.26608549	29.82582638	0	0	35.35868061	50.15711947	48.42963985
YOR042W	354.3680144	356.9410705	384.9143373	406.0063061	389.3505071	372.6486394	350.0100723	489.1675122	493.4679391	405.0938003
YOR043W	321.3682633	403.4540516	308.6362043	328.5718521	274.7950075	228.6741954	192.9007243	277.927737	328.6813465	220.6971698
YOR046C	1123.063215	1032.916006	1110.235929	1237.434114	1184.857572	1238.786625	1268.2642	1249.834772	1347.38751	1375.20719
YOR048C	0	0	0	0	0	0	0	0	0	0
YOR051C	504.3468091	443.5478537	431.8854568	523.293819	541.7526679	574.7294287	634.5834507	588.9458849	649.4193345	565.8123356
YOR056C	149.1419974	125.5232869	134.0836757	148.1478317	190.5234035	151.6704421	167.8822008	119.0757751	154.3694279	176.2284329
YOR057W	237.7860309	294.4427926	282.1929703	341.9250047	234.2904647	237.5008964	273.5553296	260.0360088	335.097603	438.1538426
YOR059C	66.16109414	107.4657893	137.6922934	168.1224384	79.0784838	59.5274021	92.54161467	71.05867263	137.3015955	106.025382
YOR061W	1156.581273	1542.651344	1230.685786	951.0232655	1082.783265	1059.257671	958.8001872	1272.237501	1256.204531	1031.014235
YOR063W	13475.35903	12532.36118	12983.09619	13762.57608	14567.52313	15418.19735	17072.00779	14559.76807	13554.64718	16156.3265
YOR069W	43.35696869	24.41052496	32.62227854	47.60396151	28.22457462	28.1501923	27.87405029	22.92520564	29.19581736	38.10528321
YOR074C	364.2621964	371.3708312	390.6731446	394.07716	332.4234558	374.1469807	311.1836901	283.1445627	272.836738	297.5507309
YOR075W	0	0	0	0	0	0	0	0	0	0
YOR078W	327.2386663	295.7179043	220.7643468	338.9249181	439.219358	0	455.0001167	0	477.7838616	419.5165548
YOR085W	766.183608	715.8817643	623.6368611	873.6280193	386.9775214	697.5683744	340.2293318	370.623213	759.1733893	1317.092059
YOR086C	239.7622017	258.9070961	279.0083872	347.4134706	272.5855499	267.1704334	212.6941404	224.6270496	273.8609285	288.1491016
YOR087W	250.0771051	361.2444171	350.8410069	336.2608591	247.4780196	223.2220385	184.3161864	188.3804937	209.8779466	301.9541829
YOR089C	1717.753583	2148.858663	2109.961759	2419.215868	1708.587571	1666.395748	1553.652982	1950.498282	2336.731792	2867.594775
YOR091W	310.2465702	295.1700833	221.4566357	223.5623457	352.222376	393.6676902	454.8667283	355.1500354	373.0027894	396.3195297
YOR094W	0	139.6478678	153.0583144	155.2878113	91.20515054	0	161.3173593	121.0010572	135.4695675	154.9994288
YOR095C	1813.937116	3873.054192	2907.266154	813.6737923	1947.568615	1805.676979	2032.440637	1640.861824	1792.543132	575.8471546
YOR096W	63848.94865	60653.58326	58121.83158	59366.63669	68909.02905	66705.04779	66444.5734	66314.18982	66793.30462	59702.8006
YOR099W	373.1546784	319.0030169	311.4130285	286.8721171	369.9587516	335.7723156	308.3430686	270.5046679	217.8651807	171.7197497
YOR101W	210.3228262	105.0061256	154.2587365	172.467478	175.3148446	155.6280478	140.6022305	199.2760473	233.3970593	236.6731712
YOR103C	0	0	0	0	0	0	0	0	0	0
YOR108W	98.92671412	69.42724676	102.9600607	73.69718026	89.23315369	103.7067917	80.31929854	96.99341076	102.5550858	104.2947228
YOR109W	173.5418478	100.9960825	138.3454845	147.5256855	145.1572699	147.9413261	101.2602081	124.0736778	133.5200829	187.4497015
YOR110W	0	0	0	0	0	0	0	0	0	0
YOR111W	74.28625864	70.86595154	70.25965363	93.41832911	56.43610793	0	56.50320999	67.37492685	73.76905365	30.59403563
YOR112W	18.55440167	16.09754874	18.91214593	27.92627489	15.6221178	14.98015888	18.04626052	17.13947332	22.57563708	23.4754929
YOR115C	282.6090056	372.5291714	378.295363	341.2165065	325.8122191	309.0598455	338.6604331	269.1450337	340.041454	351.8440258
YOR116C	67.87449941	71.23081031	51.87908058	41.64593957	56.21782538	59.25806513	56.83652796	63.36916625	74.57123102	55.1715446
YOR117W	4182.488094	4376.369387	4487.397011	4532.274887	4255.852362	4175.115934	4255.489086	4337.67149	4644.587496	3098.237619
YOR120W	7269.893905	3780.051709	1177.110431	4059.996965	7581.118916	7901.564283	8323.88931	9432.069368	8319.84124	2614.802095
YOR122C	3239.826839	3371.552207	3649.201908	3435.513305	3446.393087	3383.082176	3699.720562	3808.350248	4256.56603	3515.035978
YOR124C	68.34106256	57.28563677	52.07388867	54.25657837	61.09480248	40.50186933	52.17035931	58.44868414	56.61708679	68.29343114
YOR126C	717.6672583	721.1883961	539.5927688	300.6684849	711.5968899	659.7672938	667.2090187	686.8343198	715.6894547	367.1285025
YOR128C	1714.049846	2338.523669	2443.817558	2103.212391	1997.529752	2060.890767	2337.194825	1909.437247	1796.234169	1972.923698
YOR131C	1243.387673	1509.925291	1552.907288	1706.74664	1147.532671	1086.594519	1208.471551	1344.97899	1575.853919	1534.710333
YOR132W	104.5524946	140.2394982	95.95611788	120.8628046	114.579383	87.65690747	79.66771829	97.44110908	103.7531781	105.7886035
YOR136W	11561.99701	33984.36062	46503.13021	30406.57512	13848.11544	14668.34846	19339.41937	14569.05758	14659.39791	12596.47311
YOR138C	329.1521066	294.2527795	262.0473814	399.9309518	276.870595	298.5401675	261.8680722	255.0634554	318.2704895	258.4140087
YOR141C	308.5191309	245.6038263	267.9379602	238.0586194	247.8175351	270.5779643	259.0048603	218.0226108	260.47487	197.0898727
YOR142W	6991.102833	5251.906006	5914.446765	3281.850002	6559.086146	6466.866476	5500.228225	6053.303415	6699.691986	2238.393305
YOR143C	148.092371	233.4377039	213.5720487	211.2212817	126.036547	162.3592768	120.5744547	128.7693322	148.2752473	139.4365534
YOR145C	100.7577254	100.2904399	131.0442175	145.2061587	107.5445886	145.3500988	105.1592677	122.4319586	114.3989882	135.6059336
YOR150W	108.9138216	114.0208033	173.4429439	139.1757003	105.0216841	123.0917615	115.815593	96.17403504	98.81489116	95.3974921
YOR151C	204.2772929	204.6509393	237.9180955	298.4603219	220.8958545	211.95048	219.2046972	222.1375558	237.3604395	266.4010504
YOR153W	22.95568281	42.54579411	16.8043102	0	23.47526375	13.49438094	18.40303499	20.99796268	29.03880214	89.75051714
YOR155C	341.4951103	281.1648225	325.5340936	332.8744718	327.2041569	276.1303317	276.5241818	315.8163552	321.7144277	258.7631555
YOR157C	800.6284041	954.5516555	945.3730961	890.8745069	836.509178	809.0923348	827.9223814	830.4562831	964.5938812	681.4331368
YOR158W	535.1493043	411.1599325	752.4442144	740.6097398	548.1558254	486.1960429	486.2047598	449.403368	392.7686758	406.2951596
YOR160W	227.7214594	0	141.6534004	307.6329262	242.048078	0	452.2457741	0	213.5092083	299.6116558
YOR163W	0	0	0	0	0	0	0	0	0	0
YOR164C	1695.910824	1727.573219	1796.330184	1847.895696	1697.287347	1586.212237	1346.159476	1782.984465	2010.563661	1660.724038
YOR165W	676.2886208	573.8500323	497.1735692	723.1677306	722.2230338	657.843717	707.7582741	641.0337789	739.9143261	864.6597769
YOR168W	1070.466618	1023.262077	998.2737171	1047.213602	1138.151569	1160.566891	1270.240814	1222.655247	1348.690551	1774.642136
YOR171C	0	0	0	0	0	0	0	0	0	0
YOR173W	3088.004852	2486.991625	1093.040962	1313.959876	2561.567347	2751.998295	1655.447833	3983.887334	3746.859601	1195.366087
YOR174W	0	0	0	0	0	0	0	0	0	0
YOR176W	224.0327675	253.7593399	330.0718631	282.771415	257.796376	246.8085954	235.0694602	243.0091113	210.9905201	151.7660625
YOR184W	6807.34086	9062.523684	10785.94264	8922.353371	7376.714212	7150.78457	7645.230161	7764.111509	8105.195737	7597.472826
YOR187W	7399.153898	8228.967468	14507.31444	14280.68503	7463.528218	8051.960244	7107.96433	7188.40702	8509.779964	12074.28854
YOR195W	0	0	0	0	0	0	0	0	0	0
YOR196C	159.2766851	145.3009134	134.8292973	129.2934046	153.8531735	73.45734625	136.9965271	147.3444435	116.1114526	119.1489396
YOR197W	1000.077504	1083.668082	1030.81162	1116.200697	1171.297257	1121.45282	1235.352917	1052.60282	1181.844034	1023.549743
YOR198C	1654.170068	1413.183596	1173.432885	1332.74339	1996.21716	1895.405031	2132.39818	1575.83927	1493.514224	1641.095927
YOR202W	1731.483271	1640.446844	1815.885787	1050.929427	1721.770857	1575.673207	1255.523111	1839.227038	1688.541928	1301.552228
YOR204W	9481.595619	11084.83929	12127.98998	14562.02139	10792.01708	10543.33541	11711.56192	10046.18475	9678.355453	11218.29204
YOR206W	122.7779662	82.22244101	86.56233789	147.8943818	126.8470312	139.1556392	157.6869308	115.6421717	105.3903546	143.1654586
YOR207C	91.49240192	66.06596523	94.98378478	80.03745702	78.03735309	72.30461638	78.24727818	75.40997545	93.24700018	89.14361355
YOR209C	1776.633993	1944.010894	2008.441663	2108.948036	1943.19949	1858.837705	1951.821212	1778.609177	1851.353684	1800.677778
YOR210W	1750.427324	2119.739936	1820.97836	1732.277282	1895.749058	1722.890792	1685.872456	1947.126995	1740.44722	1450.75184
YOR211C	338.5273698	382.0634165	416.2063755	486.2831075	295.0099876	265.8035057	299.9770421	279.4485191	324.2483221	400.3629384
YOR212W	69.44047422	108.2961766	97.559983	66.59777433	69.15044535	79.82365982	51.32222206	92.39423098	92.06419814	67.87920358
YOR216C	0	0	0	0	0	0	0	0	0	0
YOR221C	468.1134182	469.8556759	580.9568809	493.4925105	474.7666848	460.6010034	502.950125	390.7403102	489.2252991	420.5461433
YOR222W	1359.601617	1685.923917	818.8772893	727.3801321	1268.355954	1178.921401	1005.684092	1190.927179	1018.245379	968.5273811
YOR224C	382.9498609	266.0664935	436.5313118	433.7009093	409.762981	405.0489263	459.4943158	423.0833448	502.2088551	659.1387412
YOR229W	0	0	0	0	0	0	0	0	0	0
YOR230W	8085.647293	8363.18395	5385.142004	3765.063911	6768.555446	6071.589929	3329.729775	8215.833875	8874.954357	4922.305618
YOR232W	11113.29356	11194.52985	15647.78235	15900.09532	11917.26096	12237.16931	12107.4911	10992.27205	10781.23982	10439.40141
YOR234C	2983.266992	3311.780362	3312.702633	3018.826672	3247.250657	3214.31655	3289.026624	3210.746037	3311.280798	3012.366274
YOR236W	249.2259426	285.5546427	222.7809212	210.3045463	217.5923825	221.6906692	198.1215499	230.1202038	210.0015066	141.548561
YOR238W	0	0	0	0	0	0	0	0	0	0
YOR241W	332.5454577	341.328147	318.2621773	312.9968716	303.4052356	316.3792758	328.8351778	315.1211594	319.5931402	300.4238214
YOR243C	135.9524188	114.8056895	116.1836423	107.8680921	127.4939959	124.9464337	135.069234	111.9219341	77.87667045	56.67863236
YOR244W	0	0	0	0	0	0	0	0	0	0
YOR250C	65.69397503	67.5662694	72.833936	73.65213201	62.20700276	67.73823009	75.21627797	70.44752612	104.6547422	96.31567628
YOR251C	505.7356277	542.3138136	540.6020607	522.0133122	469.3143913	433.2311591	371.6837365	516.2522736	615.5313464	319.451056
YOR253W	1148.628743	990.9886299	1267.782107	1228.261989	1150.692576	1107.785137	967.4225447	1130.662246	1130.511328	1226.813205
YOR254C	495.4731618	402.9483416	451.466796	568.9960591	530.0009232	491.9268697	547.5326064	457.5017519	439.4546866	485.3894294
YOR259C	5097.835983	5038.75434	5568.962433	6053.098315	5067.96981	4880.257481	5383.897404	5089.614515	5038.546613	3747.107121
YOR260W	382.2076829	367.5167689	400.9182778	572.8054906	410.9452373	440.9771099	426.8826699	406.8167721	403.2876375	461.3811392
YOR270C	1521.906615	2380.382123	2611.072098	3213.061614	1711.240377	1625.551841	1474.070882	1744.135922	1829.895856	3584.040795
YOR271C	1635.831027	1654.262589	1397.718185	1325.408572	1793.033846	1822.947099	1765.451259	1632.374454	1690.865402	1195.356267
YOR272W	383.5178964	300.8821563	280.5991946	302.3366283	459.6884796	401.2186841	435.1566401	408.1249884	337.1970139	352.2898829
YOR275C	0	0	0	0	0	0	0	0	0	0
YOR278W	0	0	0	0	0	0	0	0	0	0
YOR280C	847.2773242	910.4450059	742.1771154	758.0627199	850.5542699	814.9001672	757.3139948	839.6607657	856.7916165	801.375131
YOR281C	71.3762249	68.57923432	81.57932441	81.43563791	93.26005674	61.95470591	76.7037622	83.86594755	79.16376641	88.97681959
YOR284W	0	112.1085353	239.8634494	210.6767532	0	110.3996103	0	0	169.7695691	176.3842887
YOR285W	654.1875099	491.5631209	327.1417224	262.0629813	643.4621655	600.7602211	500.2416483	619.3713776	579.2581883	165.3653871
YOR286W	1148.571071	1437.61112	1681.626346	1360.585878	1157.571028	1093.713875	1019.002495	1099.229682	1201.835048	1250.86581
YOR288C	126.5957908	148.7539292	148.188946	147.7231025	142.6824	0	133.5408949	0	154.8789112	117.0966216
YOR294W	534.5121544	358.0313287	436.4713012	324.1049249	580.3378102	607.7745416	468.3277094	605.6714406	551.1216909	378.4715764
YOR297C	0	0	0	0	0	0	0	0	0	0
YOR298C-A	528.4044024	541.7486804	523.0506608	689.9017406	625.3149643	611.0710552	656.6504504	651.090412	855.3395797	637.8031259
YOR303W	176.6778371	213.4728069	151.4027523	217.1642451	204.5972441	239.2221113	293.432825	185.745623	166.1862548	164.4676277
YOR310C	3523.827732	2141.269725	2297.985347	2696.411864	3843.526764	3790.339181	3640.285664	3620.589254	3384.514583	3519.577166
YOR311C	0	0	135.7942379	275.0222685	0	0	0	0	0	248.0170337
YOR317W	4051.076208	1722.723625	3080.729945	4343.28303	3633.783138	3652.292721	3139.537871	4215.732643	5226.24466	3973.22012
YOR323C	859.8789957	744.4468655	811.2376955	781.3342325	891.9933753	860.3496082	805.3606684	849.5727694	835.232377	742.0281893
YOR326W	336.1006005	388.8387981	364.9473398	437.0586471	348.4081382	353.9275484	305.7274683	315.0261736	338.2531709	477.5855718
YOR332W	9919.81798	13890.76516	11082.21562	13790.74269	9972.693645	10405.22495	9894.84541	10557.75911	10025.74	10220.46035
YOR340C	120.6778696	102.7572341	108.7492088	99.37839567	129.5077217	132.156774	135.0327699	129.1987924	122.8767974	97.9903845
YOR341W	41.41138561	39.8792104	34.42638825	32.46999125	43.10008841	42.72385353	46.27827445	42.80129868	39.33645494	38.11589994
YOR347C	482.1628918	385.5139525	493.2898492	630.8019557	417.6371138	411.7955112	394.5678548	409.5689874	527.7733412	719.3233434
YOR353C	0	0	0	0	0	0	0	0	0	0
YOR354C	274.4067861	268.1504508	406.5451324	291.1428774	315.9513858	285.1864362	303.7732248	253.1417723	238.3887171	295.1842482
YOR356W	1381.697118	850.9987557	944.3592163	902.5413577	1165.652395	1158.041396	1256.360165	1348.658306	1265.874908	692.787049
YOR357C	83.69913778	85.41144516	91.04987937	92.54877874	72.20592314	78.06650879	70.34832428	91.56351114	84.8392832	123.5846907
YOR360C	138.3076119	254.6835528	222.4212435	238.0914446	143.514521	127.5091681	0	162.1624197	218.5758168	275.7006851
YOR361C	1205.177691	1119.427136	1121.145799	1243.90073	1226.750964	1302.493576	1324.97731	1214.016081	1239.260335	1189.295519
YOR362C	6559.047352	7141.127858	8384.101757	8202.231822	6624.196306	6459.741197	6621.398406	6720.682894	7419.775756	6100.451078
YOR369C	15252.60672	15782.88449	16367.21238	13203.89078	18649.50588	17073.50861	16714.68459	16335.64252	16788.7256	14251.6435
YOR370C	273.2686218	211.8145166	241.362001	276.1994469	240.6739343	245.2509964	206.5206893	279.4529138	316.0351587	329.2070379
YOR374W	182212.8484	101832.3421	58037.16657	31788.14989	211240.3068	195157.6763	228154.7883	192748.5424	189548.4	37113.74565
YPL001W	118.6853776	112.5348577	62.84093924	51.61634651	130.4268416	132.8036775	130.4157284	109.2462064	117.9672017	75.86930406
YPL004C	8744.585363	8167.761109	5545.710721	5451.724476	7187.494061	6492.218382	3565.278079	10369.77518	11560.42879	2788.001173
YPL009C	103.8742175	108.8890944	137.6869053	197.3405235	123.0557275	121.2472139	130.3417436	102.7659198	103.8036967	169.9125758
YPL010W	3406.953371	4013.581872	3631.736339	3564.111934	3370.394971	3568.302472	3695.449339	3520.310501	3737.509368	4428.538345
YPL012W	314.7871382	199.0558945	270.3020575	317.2165971	267.2840834	234.9928063	344.8192199	259.4186863	322.5906727	283.9605713
YPL019C	0	0	0	0	0	0	0	0	0	0
YPL023C	407.3316659	408.5354316	491.2599423	584.308731	447.9372506	443.2601711	474.4702131	456.1657641	466.361686	385.5149372
YPL028W	2815.399774	2092.166612	2081.868927	2229.350253	2934.758422	3043.498057	3008.060684	2469.74543	2966.083611	2311.393068
YPL030W	27.79830496	27.21646823	27.78162835	37.57270467	24.58791704	26.98386496	28.46167745	27.81408283	27.97359339	31.22562864
YPL031C	778.4748781	1007.709548	911.8237277	860.9236042	762.3873247	768.9797759	834.400044	829.4201349	921.400161	895.4723339
YPL032C	720.4638721	724.506056	516.9000694	523.3969307	749.1105025	757.2295748	857.6214657	679.0679235	720.7973595	727.8131594
YPL037C	10703.15662	10064.27625	9755.762707	9864.879028	11366.49536	11047.82524	11687.89065	11783.13207	12278.85314	9173.125237
YPL040C	0	0	84.1007537	90.37456637	48.05330882	0	47.63099498	0	0	58.32543616
YPL043W	18.23397341	15.97442385	7.642992487	14.00539713	11.89395458	10.57560197	13.75925176	13.78330316	12.4658106	11.78039668
YPL048W	9707.115687	11238.49485	9071.807679	9966.479632	10538.08028	11067.66743	11345.71484	11095.4937	14112.31142	12106.36249
YPL050C	1007.983744	998.9874016	909.2732302	938.1283214	942.9133986	935.140728	895.8718232	984.3634663	934.7401896	669.3177017
YPL055C	0	0	0	0	0	0	0	0	0	0
YPL059W	4879.753115	5000.641083	6716.560094	4702.03237	5628.991944	4746.045585	4142.846162	4569.009644	4543.411024	2538.981141
YPL061W	68699.01782	56865.44929	51057.04698	25515.35203	107412.8768	119736.6204	172170.2258	60486.55083	51640.3438	34049.49181
YPL063W	1099.478635	1379.923645	1606.940383	1469.123834	1280.311511	1230.258085	1281.878674	1017.188885	1100.749798	1376.801504
YPL065W	0	0	0	0	0	0	0	0	0	0
YPL067C	42.5891662	36.89116692	25.22921427	21.47800639	29.13317464	29.00181531	42.72983623	44.06953751	49.78232013	62.45387805
YPL069C	509.2510869	0	499.1106467	0	472.4776229	0	0	550.3562615	0	394.2343056
YPL071C	0	0	0	0	0	0	0	0	0	0
YPL074W	0	72.05693913	51.89241739	56.96610357	55.54292772	0	0	0	75.01329632	112.3659929
YPL078C	14934.81649	22448.73923	22572.28411	16608.03668	15511.54744	15538.14382	16341.26843	13896.54859	13982.0438	4255.796632
YPL081W	3849.270919	5003.353141	3076.356849	2258.771412	3440.686184	4004.515432	3821.362686	3865.170068	3728.065848	2725.155101
YPL082C	0	0	16.6102211	16.96747901	0	0	0	0	0	16.6587093
YPL084W	56.91701355	38.98619159	36.39336145	36.91447087	46.10944987	40.27440672	41.67603015	37.50304773	55.54790628	44.20060524
YPL086C	187.2600372	140.5051939	183.7354912	174.3754542	165.4332476	164.9761681	179.4366048	160.7264151	205.0302537	189.8409129
YPL091W	2104.245466	2643.132591	3035.110559	4023.614941	2246.950519	2325.761375	2671.354633	2106.805577	2410.62333	3549.283019
YPL093W	524.1562695	455.8087929	431.6126747	467.8052345	606.66881	605.6724694	713.9469695	561.5595393	524.1460143	654.1299923
YPL094C	563.7561168	592.0676014	515.1990909	522.1088781	556.7905493	549.1821516	542.2653062	482.1070259	519.0538108	541.6537862
YPL096W	0	0	0	0	0	0	0	0	0	0
YPL097W	164.8135672	117.3894547	226.6667798	242.6821768	197.0744974	150.5657605	190.0775041	159.6802054	197.1901665	290.4380468
YPL101W	31.69106427	23.40117112	35.12465088	27.20128349	29.28861016	26.1665682	30.76498001	28.24267988	29.24584156	25.74884098
YPL105C	0	0	0	0	0	0	0	0	0	0
YPL106C	24450.35406	23371.6567	20316.58378	25074.57643	28094.24057	29934.18298	37333.77244	27700.32336	28362.89833	43150.46707
YPL110C	21.60758884	26.92436398	19.44045301	22.39412096	34.51841612	36.91620335	16.49234941	29.24758638	16.36706827	51.85025025
YPL111W	151.0798446	116.5841618	124.5206524	112.1030701	191.5710084	190.7186989	240.174977	196.6623272	197.6196512	257.4415082
YPL115C	0	0	0	0	0	0	0	0	0	0
YPL116W	47.43475183	57.30087225	66.48243295	57.38255564	61.42683904	48.20624697	46.14345089	42.94457742	65.69052521	57.86075024
YPL117C	723.3162019	554.3532739	772.9679114	747.0429407	720.0219079	721.4364782	671.3015112	705.3469098	863.4526669	881.7940277
YPL118W	583.9883536	471.5319429	908.0215033	785.7417108	568.0093136	542.9606532	535.9548438	471.9853693	409.7657183	276.3161392
YPL119C	180.3073441	211.8540136	159.572509	181.8086012	216.2590669	160.2683025	0	215.8667213	236.2465929	155.5115968
